,mac,datetime,kwhh
1089487,MAC004684,2013-06-24 13:00:00,0.615
1089488,MAC004684,2013-06-24 13:30:00,0.597
1089489,MAC004684,2013-06-24 14:00:00,0.068
1089490,MAC004684,2013-06-24 14:30:00,0.061
1089491,MAC004684,2013-06-24 15:00:00,0.048
1089492,MAC004684,2013-06-24 15:30:00,0.056
1089493,MAC004684,2013-06-24 16:00:00,0.066
1089494,MAC004684,2013-06-24 16:30:00,0.06
1089495,MAC004684,2013-06-24 17:00:00,0.106
1089496,MAC004684,2013-06-24 17:30:00,0.036
1089497,MAC004684,2013-06-24 18:00:00,0.043
1089498,MAC004684,2013-06-24 18:30:00,0.173
1089499,MAC004684,2013-06-24 19:00:00,0.331
1089500,MAC004684,2013-06-24 19:30:00,0.065
1089501,MAC004684,2013-06-24 20:00:00,0.08
1089502,MAC004684,2013-06-24 20:30:00,0.037
1089503,MAC004684,2013-06-24 21:00:00,0.026
1089504,MAC004684,2013-06-24 21:30:00,0.048
1089505,MAC004684,2013-06-24 22:00:00,0.07
1089506,MAC004684,2013-06-24 22:30:00,0.065
1089507,MAC004684,2013-06-24 23:00:00,0.044
1089508,MAC004684,2013-06-24 23:30:00,0.025
1089509,MAC004684,2013-06-25 00:00:00,0.027
1089510,MAC004684,2013-06-25 00:30:00,0.039
1089511,MAC004684,2013-06-25 01:00:00,0.068
1089512,MAC004684,2013-06-25 01:30:00,0.065
1089513,MAC004684,2013-06-25 02:00:00,0.032
1089514,MAC004684,2013-06-25 02:30:00,0.028
1089515,MAC004684,2013-06-25 03:00:00,0.025
1089516,MAC004684,2013-06-25 03:30:00,0.047
1089517,MAC004684,2013-06-25 04:00:00,0.067
1089518,MAC004684,2013-06-25 04:30:00,0.062
1089519,MAC004684,2013-06-25 05:00:00,0.024
1089520,MAC004684,2013-06-25 05:30:00,0.025
1089521,MAC004684,2013-06-25 06:00:00,0.025
1089522,MAC004684,2013-06-25 06:30:00,0.061
1089523,MAC004684,2013-06-25 07:00:00,0.087
1089524,MAC004684,2013-06-25 07:30:00,0.156
1089525,MAC004684,2013-06-25 08:00:00,0.039
1089526,MAC004684,2013-06-25 08:30:00,0.047
1089527,MAC004684,2013-06-25 09:00:00,0.056
1089528,MAC004684,2013-06-25 09:30:00,0.093
1089529,MAC004684,2013-06-25 10:00:00,0.062
1089530,MAC004684,2013-06-25 10:30:00,0.066
1089531,MAC004684,2013-06-25 11:00:00,0.019
1089532,MAC004684,2013-06-25 11:30:00,0.02
1089533,MAC004684,2013-06-25 12:00:00,0.02
1089534,MAC004684,2013-06-25 12:30:00,0.065
1089535,MAC004684,2013-06-25 13:00:00,0.203
1089536,MAC004684,2013-06-25 13:30:00,0.099
1089537,MAC004684,2013-06-25 14:00:00,0.052
1089538,MAC004684,2013-06-25 14:30:00,0.027
1089539,MAC004684,2013-06-25 15:00:00,0.592
1089540,MAC004684,2013-06-25 15:30:00,0.093
1089541,MAC004684,2013-06-25 16:00:00,0.117
1089542,MAC004684,2013-06-25 16:30:00,0.136
1089543,MAC004684,2013-06-25 17:00:00,0.114
1089544,MAC004684,2013-06-25 17:30:00,0.036
1089545,MAC004684,2013-06-25 18:00:00,0.063
1089546,MAC004684,2013-06-25 18:30:00,0.06
1089547,MAC004684,2013-06-25 19:00:00,0.044
1089548,MAC004684,2013-06-25 19:30:00,0.02
1089549,MAC004684,2013-06-25 20:00:00,0.02
1089550,MAC004684,2013-06-25 20:30:00,0.059
1089551,MAC004684,2013-06-25 21:00:00,0.067
1089552,MAC004684,2013-06-25 21:30:00,0.082
1089553,MAC004684,2013-06-25 22:00:00,0.057
1089554,MAC004684,2013-06-25 22:30:00,0.026
1089555,MAC004684,2013-06-25 23:00:00,0.044
1089556,MAC004684,2013-06-25 23:30:00,0.068
1089557,MAC004684,2013-06-26 00:00:00,0.065
1089558,MAC004684,2013-06-26 00:30:00,0.041
1089559,MAC004684,2013-06-26 01:00:00,0.025
1089560,MAC004684,2013-06-26 01:30:00,0.025
1089561,MAC004684,2013-06-26 02:00:00,0.061
1089562,MAC004684,2013-06-26 02:30:00,0.066
1089563,MAC004684,2013-06-26 03:00:00,0.057
1089564,MAC004684,2013-06-26 03:30:00,0.024
1089565,MAC004684,2013-06-26 04:00:00,0.025
1089566,MAC004684,2013-06-26 04:30:00,0.034
1089567,MAC004684,2013-06-26 05:00:00,0.069
1089568,MAC004684,2013-06-26 05:30:00,0.075
1089569,MAC004684,2013-06-26 06:00:00,0.057
1089570,MAC004684,2013-06-26 06:30:00,0.044
1089571,MAC004684,2013-06-26 07:00:00,0.044
1089572,MAC004684,2013-06-26 07:30:00,0.07
1089573,MAC004684,2013-06-26 08:00:00,0.118
1089574,MAC004684,2013-06-26 08:30:00,0.116
1089575,MAC004684,2013-06-26 09:00:00,0.027
1089576,MAC004684,2013-06-26 09:30:00,0.017
1089577,MAC004684,2013-06-26 10:00:00,0.022
1089578,MAC004684,2013-06-26 10:30:00,0.062
1089579,MAC004684,2013-06-26 11:00:00,0.093
1089580,MAC004684,2013-06-26 11:30:00,0.053
1089581,MAC004684,2013-06-26 12:00:00,0.091
1089582,MAC004684,2013-06-26 12:30:00,0.039
1089583,MAC004684,2013-06-26 13:00:00,0.123
1089584,MAC004684,2013-06-26 13:30:00,0.122
1089585,MAC004684,2013-06-26 14:00:00,0.054
1089586,MAC004684,2013-06-26 14:30:00,0.02
1089587,MAC004684,2013-06-26 15:00:00,0.029
1089588,MAC004684,2013-06-26 15:30:00,0.047
1089589,MAC004684,2013-06-26 16:00:00,0.062
1089590,MAC004684,2013-06-26 16:30:00,0.51
1089591,MAC004684,2013-06-26 17:00:00,0.382
1089592,MAC004684,2013-06-26 17:30:00,0.096
1089593,MAC004684,2013-06-26 18:00:00,0.07
1089594,MAC004684,2013-06-26 18:30:00,0.041
1089595,MAC004684,2013-06-26 19:00:00,0.017
1089596,MAC004684,2013-06-26 19:30:00,0.018
1089597,MAC004684,2013-06-26 20:00:00,0.045
1089598,MAC004684,2013-06-26 20:30:00,0.06
1089599,MAC004684,2013-06-26 21:00:00,0.068
1089600,MAC004684,2013-06-26 21:30:00,0.165
1089601,MAC004684,2013-06-26 22:00:00,0.046
1089602,MAC004684,2013-06-26 22:30:00,0.063
1089603,MAC004684,2013-06-26 23:00:00,0.146
1089604,MAC004684,2013-06-26 23:30:00,0.095
1089605,MAC004684,2013-06-27 00:00:00,0.076
1089606,MAC004684,2013-06-27 00:30:00,0.039
1089607,MAC004684,2013-06-27 01:00:00,0.029
1089608,MAC004684,2013-06-27 01:30:00,0.046
1089609,MAC004684,2013-06-27 02:00:00,0.074
1089610,MAC004684,2013-06-27 02:30:00,0.088
1089611,MAC004684,2013-06-27 03:00:00,0.082
1089612,MAC004684,2013-06-27 03:30:00,0.047
1089613,MAC004684,2013-06-27 04:00:00,0.045
1089614,MAC004684,2013-06-27 04:30:00,0.046
1089615,MAC004684,2013-06-27 05:00:00,0.072
1089616,MAC004684,2013-06-27 05:30:00,0.063
1089617,MAC004684,2013-06-27 06:00:00,0.047
1089618,MAC004684,2013-06-27 06:30:00,0.02
1089619,MAC004684,2013-06-27 07:00:00,0.019
1089620,MAC004684,2013-06-27 07:30:00,0.064
1089621,MAC004684,2013-06-27 08:00:00,0.092
1089622,MAC004684,2013-06-27 08:30:00,0.085
1089623,MAC004684,2013-06-27 09:00:00,0.049
1089624,MAC004684,2013-06-27 09:30:00,0.171
1089625,MAC004684,2013-06-27 10:00:00,0.084
1089626,MAC004684,2013-06-27 10:30:00,0.035
1089627,MAC004684,2013-06-27 11:00:00,0.087
1089628,MAC004684,2013-06-27 11:30:00,0.111
1089629,MAC004684,2013-06-27 12:00:00,0.066
1089630,MAC004684,2013-06-27 12:30:00,0.085
1089631,MAC004684,2013-06-27 13:00:00,0.099
1089632,MAC004684,2013-06-27 13:30:00,0.172
1089633,MAC004684,2013-06-27 14:00:00,0.078
1089634,MAC004684,2013-06-27 14:30:00,0.049
1089635,MAC004684,2013-06-27 15:00:00,0.028
1089636,MAC004684,2013-06-27 15:30:00,0.034
1089637,MAC004684,2013-06-27 16:00:00,0.081
1089638,MAC004684,2013-06-27 16:30:00,0.637
1089639,MAC004684,2013-06-27 17:00:00,0.377
1089640,MAC004684,2013-06-27 17:30:00,0.1
1089641,MAC004684,2013-06-27 18:00:00,0.043
1089642,MAC004684,2013-06-27 18:30:00,0.018
1089643,MAC004684,2013-06-27 19:00:00,0.087
1089644,MAC004684,2013-06-27 19:30:00,0.069
1089645,MAC004684,2013-06-27 20:00:00,0.089
1089646,MAC004684,2013-06-27 20:30:00,0.106
1089647,MAC004684,2013-06-27 21:00:00,0.057
1089648,MAC004684,2013-06-27 21:30:00,0.026
1089649,MAC004684,2013-06-27 22:00:00,0.064
1089650,MAC004684,2013-06-27 22:30:00,0.076
1089651,MAC004684,2013-06-27 23:00:00,0.101
1089652,MAC004684,2013-06-27 23:30:00,0.064
1089653,MAC004684,2013-06-28 00:00:00,0.06
1089654,MAC004684,2013-06-28 00:30:00,0.065
1089655,MAC004684,2013-06-28 01:00:00,0.082
1089656,MAC004684,2013-06-28 01:30:00,0.063
1089657,MAC004684,2013-06-28 02:00:00,0.052
1089658,MAC004684,2013-06-28 02:30:00,0.023
1089659,MAC004684,2013-06-28 03:00:00,0.023
1089660,MAC004684,2013-06-28 03:30:00,0.039
1089661,MAC004684,2013-06-28 04:00:00,0.075
1089662,MAC004684,2013-06-28 04:30:00,0.072
1089663,MAC004684,2013-06-28 05:00:00,0.047
1089664,MAC004684,2013-06-28 05:30:00,0.018
1089665,MAC004684,2013-06-28 06:00:00,0.015
1089666,MAC004684,2013-06-28 06:30:00,0.037
1089667,MAC004684,2013-06-28 07:00:00,0.058
1089668,MAC004684,2013-06-28 07:30:00,0.062
1089669,MAC004684,2013-06-28 08:00:00,0.231
1089670,MAC004684,2013-06-28 08:30:00,0.084
1089671,MAC004684,2013-06-28 09:00:00,0.041
1089672,MAC004684,2013-06-28 09:30:00,0.073
1089673,MAC004684,2013-06-28 10:00:00,0.056
1089674,MAC004684,2013-06-28 10:30:00,0.06
1089675,MAC004684,2013-06-28 11:00:00,0.029
1089676,MAC004684,2013-06-28 11:30:00,0.013
1089677,MAC004684,2013-06-28 12:00:00,0.02
1089678,MAC004684,2013-06-28 12:30:00,0.056
1089679,MAC004684,2013-06-28 13:00:00,0.053
1089680,MAC004684,2013-06-28 13:30:00,0.042
1089681,MAC004684,2013-06-28 14:00:00,0.094
1089682,MAC004684,2013-06-28 14:30:00,0.016
1089683,MAC004684,2013-06-28 15:00:00,0.039
1089684,MAC004684,2013-06-28 15:30:00,0.058
1089685,MAC004684,2013-06-28 16:00:00,0.055
1089686,MAC004684,2013-06-28 16:30:00,0.038
1089687,MAC004684,2013-06-28 17:00:00,0.015
1089688,MAC004684,2013-06-28 17:30:00,0.019
1089689,MAC004684,2013-06-28 18:00:00,0.04
1089690,MAC004684,2013-06-28 18:30:00,0.069
1089691,MAC004684,2013-06-28 19:00:00,0.075
1089692,MAC004684,2013-06-28 19:30:00,0.064
1089693,MAC004684,2013-06-28 20:00:00,0.113
1089694,MAC004684,2013-06-28 20:30:00,0.056
1089695,MAC004684,2013-06-28 21:00:00,0.091
1089696,MAC004684,2013-06-28 21:30:00,0.122
1089697,MAC004684,2013-06-28 22:00:00,0.098
1089698,MAC004684,2013-06-28 22:30:00,0.047
1089699,MAC004684,2013-06-28 23:00:00,0.027
1089700,MAC004684,2013-06-28 23:30:00,0.025
1089701,MAC004684,2013-06-29 00:00:00,0.067
1089702,MAC004684,2013-06-29 00:30:00,0.065
1089703,MAC004684,2013-06-29 01:00:00,0.056
1089704,MAC004684,2013-06-29 01:30:00,0.025
1089705,MAC004684,2013-06-29 02:00:00,0.025
1089706,MAC004684,2013-06-29 02:30:00,0.031
1089707,MAC004684,2013-06-29 03:00:00,0.068
1089708,MAC004684,2013-06-29 03:30:00,0.064
1089709,MAC004684,2013-06-29 04:00:00,0.05
1089710,MAC004684,2013-06-29 04:30:00,0.033
1089711,MAC004684,2013-06-29 05:00:00,0.019
1089712,MAC004684,2013-06-29 05:30:00,0.037
1089713,MAC004684,2013-06-29 06:00:00,0.058
1089714,MAC004684,2013-06-29 06:30:00,0.056
1089715,MAC004684,2013-06-29 07:00:00,0.029
1089716,MAC004684,2013-06-29 07:30:00,0.138
1089717,MAC004684,2013-06-29 08:00:00,0.051
1089718,MAC004684,2013-06-29 08:30:00,0.081
1089719,MAC004684,2013-06-29 09:00:00,0.164
1089720,MAC004684,2013-06-29 09:30:00,0.08
1089721,MAC004684,2013-06-29 10:00:00,0.059
1089722,MAC004684,2013-06-29 10:30:00,0.058
1089723,MAC004684,2013-06-29 11:00:00,0.066
1089724,MAC004684,2013-06-29 11:30:00,0.088
1089725,MAC004684,2013-06-29 12:00:00,0.085
1089726,MAC004684,2013-06-29 12:30:00,0.051
1089727,MAC004684,2013-06-29 13:00:00,0.045
1089728,MAC004684,2013-06-29 13:30:00,0.023
1089729,MAC004684,2013-06-29 14:00:00,0.062
1089730,MAC004684,2013-06-29 14:30:00,0.059
1089731,MAC004684,2013-06-29 15:00:00,0.07
1089732,MAC004684,2013-06-29 15:30:00,0.816
1089733,MAC004684,2013-06-29 16:00:00,0.188
1089734,MAC004684,2013-06-29 16:30:00,0.015
1089735,MAC004684,2013-06-29 17:00:00,0.079
1089736,MAC004684,2013-06-29 17:30:00,0.075
1089737,MAC004684,2013-06-29 18:00:00,0.096
1089738,MAC004684,2013-06-29 18:30:00,0.127
1089739,MAC004684,2013-06-29 19:00:00,0.092
1089740,MAC004684,2013-06-29 19:30:00,0.177
1089741,MAC004684,2013-06-29 20:00:00,0.124
1089742,MAC004684,2013-06-29 20:30:00,0.105
1089743,MAC004684,2013-06-29 21:00:00,0.098
1089744,MAC004684,2013-06-29 21:30:00,0.091
1089745,MAC004684,2013-06-29 22:00:00,0.056
1089746,MAC004684,2013-06-29 22:30:00,0.076
1089747,MAC004684,2013-06-29 23:00:00,0.134
1089748,MAC004684,2013-06-29 23:30:00,0.074
1089749,MAC004684,2013-06-30 00:00:00,0.063
1089750,MAC004684,2013-06-30 00:30:00,0.028
1089751,MAC004684,2013-06-30 01:00:00,0.025
1089752,MAC004684,2013-06-30 01:30:00,0.025
1089753,MAC004684,2013-06-30 02:00:00,0.066
1089754,MAC004684,2013-06-30 02:30:00,0.065
1089755,MAC004684,2013-06-30 03:00:00,0.05
1089756,MAC004684,2013-06-30 03:30:00,0.025
1089757,MAC004684,2013-06-30 04:00:00,0.025
1089758,MAC004684,2013-06-30 04:30:00,0.026
1089759,MAC004684,2013-06-30 05:00:00,0.062
1089760,MAC004684,2013-06-30 05:30:00,0.056
1089761,MAC004684,2013-06-30 06:00:00,0.03
1089762,MAC004684,2013-06-30 06:30:00,0.017
1089763,MAC004684,2013-06-30 07:00:00,0.017
1089764,MAC004684,2013-06-30 07:30:00,0.023
1089765,MAC004684,2013-06-30 08:00:00,0.06
1089766,MAC004684,2013-06-30 08:30:00,0.079
1089767,MAC004684,2013-06-30 09:00:00,0.061
1089768,MAC004684,2013-06-30 09:30:00,0.054
1089769,MAC004684,2013-06-30 10:00:00,0.052
1089770,MAC004684,2013-06-30 10:30:00,0.096
1089771,MAC004684,2013-06-30 11:00:00,0.116
1089772,MAC004684,2013-06-30 11:30:00,0.164
1089773,MAC004684,2013-06-30 12:00:00,0.087
1089774,MAC004684,2013-06-30 12:30:00,0.08
1089775,MAC004684,2013-06-30 13:00:00,0.037
1089776,MAC004684,2013-06-30 13:30:00,0.017
1089777,MAC004684,2013-06-30 14:00:00,0.017
1089778,MAC004684,2013-06-30 14:30:00,0.029
1089779,MAC004684,2013-06-30 15:00:00,0.064
1089780,MAC004684,2013-06-30 15:30:00,0.06
1089781,MAC004684,2013-06-30 16:00:00,0.058
1089782,MAC004684,2013-06-30 16:30:00,0.058
1089783,MAC004684,2013-06-30 17:00:00,0.057
1089784,MAC004684,2013-06-30 17:30:00,0.057
1089785,MAC004684,2013-06-30 18:00:00,0.057
1089786,MAC004684,2013-06-30 18:30:00,0.044
1089787,MAC004684,2013-06-30 19:00:00,0.017
1089788,MAC004684,2013-06-30 19:30:00,0.152
1089789,MAC004684,2013-06-30 20:00:00,0.035
1089790,MAC004684,2013-06-30 20:30:00,0.065
1089791,MAC004684,2013-06-30 21:00:00,0.061
1089792,MAC004684,2013-06-30 21:30:00,0.071
1089793,MAC004684,2013-06-30 22:00:00,0.035
1089794,MAC004684,2013-06-30 22:30:00,0.026
1089795,MAC004684,2013-06-30 23:00:00,0.026
1089796,MAC004684,2013-06-30 23:30:00,0.039
1089797,MAC004684,2013-07-01 00:00:00,0.067
1089798,MAC004684,2013-07-01 00:30:00,0.063
1089799,MAC004684,2013-07-01 01:00:00,0.031
1089800,MAC004684,2013-07-01 01:30:00,0.024
1089801,MAC004684,2013-07-01 02:00:00,0.025
1089802,MAC004684,2013-07-01 02:30:00,0.026
1089803,MAC004684,2013-07-01 03:00:00,0.069
1089804,MAC004684,2013-07-01 03:30:00,0.064
1089805,MAC004684,2013-07-01 04:00:00,0.038
1089806,MAC004684,2013-07-01 04:30:00,0.026
1089807,MAC004684,2013-07-01 05:00:00,0.026
1089808,MAC004684,2013-07-01 05:30:00,0.016
1089809,MAC004684,2013-07-01 06:00:00,0.063
1089810,MAC004684,2013-07-01 06:30:00,0.057
1089811,MAC004684,2013-07-01 07:00:00,0.029
1089812,MAC004684,2013-07-01 07:30:00,0.017
1089813,MAC004684,2013-07-01 08:00:00,0.018
1089814,MAC004684,2013-07-01 08:30:00,0.178
1089815,MAC004684,2013-07-01 09:00:00,0.067
1089816,MAC004684,2013-07-01 09:30:00,0.057
1089817,MAC004684,2013-07-01 10:00:00,0.041
1089818,MAC004684,2013-07-01 10:30:00,0.017
1089819,MAC004684,2013-07-01 11:00:00,0.017
1089820,MAC004684,2013-07-01 11:30:00,0.028
1089821,MAC004684,2013-07-01 12:00:00,0.061
1089822,MAC004684,2013-07-01 12:30:00,0.059
1089823,MAC004684,2013-07-01 13:00:00,0.057
1089824,MAC004684,2013-07-01 13:30:00,0.018
1089825,MAC004684,2013-07-01 14:00:00,0.017
1089826,MAC004684,2013-07-01 14:30:00,0.017
1089827,MAC004684,2013-07-01 15:00:00,0.063
1089828,MAC004684,2013-07-01 15:30:00,0.058
1089829,MAC004684,2013-07-01 16:00:00,0.057
1089830,MAC004684,2013-07-01 16:30:00,0.59
1089831,MAC004684,2013-07-01 17:00:00,0.874
1089832,MAC004684,2013-07-01 17:30:00,0.042
1089833,MAC004684,2013-07-01 18:00:00,0.055
1089834,MAC004684,2013-07-01 18:30:00,0.055
1089835,MAC004684,2013-07-01 19:00:00,0.092
1089836,MAC004684,2013-07-01 19:30:00,0.118
1089837,MAC004684,2013-07-01 20:00:00,0.076
1089838,MAC004684,2013-07-01 20:30:00,0.065
1089839,MAC004684,2013-07-01 21:00:00,0.068
1089840,MAC004684,2013-07-01 21:30:00,0.068
1089841,MAC004684,2013-07-01 22:00:00,0.049
1089842,MAC004684,2013-07-01 22:30:00,0.025
1089843,MAC004684,2013-07-01 23:00:00,0.024
1089844,MAC004684,2013-07-01 23:30:00,0.038
1089845,MAC004684,2013-07-02 00:00:00,0.068
1089846,MAC004684,2013-07-02 00:30:00,0.065
1089847,MAC004684,2013-07-02 01:00:00,0.045
1089848,MAC004684,2013-07-02 01:30:00,0.025
1089849,MAC004684,2013-07-02 02:00:00,0.029
1089850,MAC004684,2013-07-02 02:30:00,0.043
1089851,MAC004684,2013-07-02 03:00:00,0.076
1089852,MAC004684,2013-07-02 03:30:00,0.064
1089853,MAC004684,2013-07-02 04:00:00,0.035
1089854,MAC004684,2013-07-02 04:30:00,0.024
1089855,MAC004684,2013-07-02 05:00:00,0.025
1089856,MAC004684,2013-07-02 05:30:00,0.028
1089857,MAC004684,2013-07-02 06:00:00,0.069
1089858,MAC004684,2013-07-02 06:30:00,0.064
1089859,MAC004684,2013-07-02 07:00:00,0.038
1089860,MAC004684,2013-07-02 07:30:00,0.032
1089861,MAC004684,2013-07-02 08:00:00,0.076
1089862,MAC004684,2013-07-02 08:30:00,0.045
1089863,MAC004684,2013-07-02 09:00:00,0.06
1089864,MAC004684,2013-07-02 09:30:00,0.059
1089865,MAC004684,2013-07-02 10:00:00,0.374
1089866,MAC004684,2013-07-02 10:30:00,0.259
1089867,MAC004684,2013-07-02 11:00:00,0.258
1089868,MAC004684,2013-07-02 11:30:00,0.332
1089869,MAC004684,2013-07-02 12:00:00,0.49
1089870,MAC004684,2013-07-02 12:30:00,0.436
1089871,MAC004684,2013-07-02 13:00:00,0.344
1089872,MAC004684,2013-07-02 13:30:00,0.07
1089873,MAC004684,2013-07-02 14:00:00,0.045
1089874,MAC004684,2013-07-02 14:30:00,0.044
1089875,MAC004684,2013-07-02 15:00:00,0.063
1089876,MAC004684,2013-07-02 15:30:00,0.102
1089877,MAC004684,2013-07-02 16:00:00,0.1
1089878,MAC004684,2013-07-02 16:30:00,0.093
1089879,MAC004684,2013-07-02 17:00:00,0.07
1089880,MAC004684,2013-07-02 17:30:00,0.06
1089881,MAC004684,2013-07-02 18:00:00,0.021
1089882,MAC004684,2013-07-02 18:30:00,0.015
1089883,MAC004684,2013-07-02 19:00:00,0.014
1089884,MAC004684,2013-07-02 19:30:00,0.039
1089885,MAC004684,2013-07-02 20:00:00,0.058
1089886,MAC004684,2013-07-02 20:30:00,0.055
1089887,MAC004684,2013-07-02 21:00:00,0.059
1089888,MAC004684,2013-07-02 21:30:00,0.105
1089889,MAC004684,2013-07-02 22:00:00,0.106
1089890,MAC004684,2013-07-02 22:30:00,0.075
1089891,MAC004684,2013-07-02 23:00:00,0.061
1089892,MAC004684,2013-07-02 23:30:00,0.06
1089893,MAC004684,2013-07-03 00:00:00,0.06
1089894,MAC004684,2013-07-03 00:30:00,0.06
1089895,MAC004684,2013-07-03 01:00:00,0.05
1089896,MAC004684,2013-07-03 01:30:00,0.022
1089897,MAC004684,2013-07-03 02:00:00,0.022
1089898,MAC004684,2013-07-03 02:30:00,0.048
1089899,MAC004684,2013-07-03 03:00:00,0.063
1089900,MAC004684,2013-07-03 03:30:00,0.062
1089901,MAC004684,2013-07-03 04:00:00,0.068
1089902,MAC004684,2013-07-03 04:30:00,0.052
1089903,MAC004684,2013-07-03 05:00:00,0.033
1089904,MAC004684,2013-07-03 05:30:00,0.099
1089905,MAC004684,2013-07-03 06:00:00,0.035
1089906,MAC004684,2013-07-03 06:30:00,0.058
1089907,MAC004684,2013-07-03 07:00:00,0.056
1089908,MAC004684,2013-07-03 07:30:00,0.05
1089909,MAC004684,2013-07-03 08:00:00,0.017
1089910,MAC004684,2013-07-03 08:30:00,0.017
1089911,MAC004684,2013-07-03 09:00:00,0.058
1089912,MAC004684,2013-07-03 09:30:00,0.143
1089913,MAC004684,2013-07-03 10:00:00,0.073
1089914,MAC004684,2013-07-03 10:30:00,0.036
1089915,MAC004684,2013-07-03 11:00:00,0.033
1089916,MAC004684,2013-07-03 11:30:00,0.024
1089917,MAC004684,2013-07-03 12:00:00,0.123
1089918,MAC004684,2013-07-03 12:30:00,0.064
1089919,MAC004684,2013-07-03 13:00:00,0.056
1089920,MAC004684,2013-07-03 13:30:00,0.054
1089921,MAC004684,2013-07-03 14:00:00,0.034
1089922,MAC004684,2013-07-03 14:30:00,0.014
1089923,MAC004684,2013-07-03 15:00:00,0.015
1089924,MAC004684,2013-07-03 15:30:00,0.027
1089925,MAC004684,2013-07-03 16:00:00,0.058
1089926,MAC004684,2013-07-03 16:30:00,0.058
1089927,MAC004684,2013-07-03 17:00:00,0.068
1089928,MAC004684,2013-07-03 17:30:00,0.078
1089929,MAC004684,2013-07-03 18:00:00,0.017
1089930,MAC004684,2013-07-03 18:30:00,0.017
1089931,MAC004684,2013-07-03 19:00:00,0.04
1089932,MAC004684,2013-07-03 19:30:00,0.06
1089933,MAC004684,2013-07-03 20:00:00,0.058
1089934,MAC004684,2013-07-03 20:30:00,0.056
1089935,MAC004684,2013-07-03 21:00:00,0.063
1089936,MAC004684,2013-07-03 21:30:00,0.123
1089937,MAC004684,2013-07-03 22:00:00,0.038
1089938,MAC004684,2013-07-03 22:30:00,0.081
1089939,MAC004684,2013-07-03 23:00:00,0.092
1089940,MAC004684,2013-07-03 23:30:00,0.088
1089941,MAC004684,2013-07-04 00:00:00,0.018
1089942,MAC004684,2013-07-04 00:30:00,0.018
1089943,MAC004684,2013-07-04 01:00:00,0.017
1089944,MAC004684,2013-07-04 01:30:00,0.057
1089945,MAC004684,2013-07-04 02:00:00,0.058
1089946,MAC004684,2013-07-04 02:30:00,0.056
1089947,MAC004684,2013-07-04 03:00:00,0.034
1089948,MAC004684,2013-07-04 03:30:00,0.031
1089949,MAC004684,2013-07-04 04:00:00,0.026
1089950,MAC004684,2013-07-04 04:30:00,0.03
1089951,MAC004684,2013-07-04 05:00:00,0.061
1089952,MAC004684,2013-07-04 05:30:00,0.057
1089953,MAC004684,2013-07-04 06:00:00,0.056
1089954,MAC004684,2013-07-04 06:30:00,0.017
1089955,MAC004684,2013-07-04 07:00:00,0.02
1089956,MAC004684,2013-07-04 07:30:00,0.126
1089957,MAC004684,2013-07-04 08:00:00,0.121
1089958,MAC004684,2013-07-04 08:30:00,0.105
1089959,MAC004684,2013-07-04 09:00:00,0.079
1089960,MAC004684,2013-07-04 09:30:00,0.034
1089961,MAC004684,2013-07-04 10:00:00,0.027
1089962,MAC004684,2013-07-04 10:30:00,0.018
1089963,MAC004684,2013-07-04 11:00:00,0.154
1089964,MAC004684,2013-07-04 11:30:00,0.414
1089965,MAC004684,2013-07-04 12:00:00,0.136
1089966,MAC004684,2013-07-04 12:30:00,0.112
1089967,MAC004684,2013-07-04 13:00:00,0.06
1089968,MAC004684,2013-07-04 13:30:00,0.057
1089969,MAC004684,2013-07-04 14:00:00,0.063
1089970,MAC004684,2013-07-04 14:30:00,0.068
1089971,MAC004684,2013-07-04 15:00:00,0.205
1089972,MAC004684,2013-07-04 15:30:00,0.085
1089973,MAC004684,2013-07-04 16:00:00,0.118
1089974,MAC004684,2013-07-04 16:30:00,0.454
1089975,MAC004684,2013-07-04 17:00:00,1.103
1089976,MAC004684,2013-07-04 17:30:00,0.207
1089977,MAC004684,2013-07-04 18:00:00,0.064
1089978,MAC004684,2013-07-04 18:30:00,0.055
1089979,MAC004684,2013-07-04 19:00:00,0.06
1089980,MAC004684,2013-07-04 19:30:00,0.067
1089981,MAC004684,2013-07-04 20:00:00,0.077
1089982,MAC004684,2013-07-04 20:30:00,0.056
1089983,MAC004684,2013-07-04 21:00:00,0.055
1089984,MAC004684,2013-07-04 21:30:00,0.054
1089985,MAC004684,2013-07-04 22:00:00,0.025
1089986,MAC004684,2013-07-04 22:30:00,0.015
1089987,MAC004684,2013-07-04 23:00:00,0.026
1089988,MAC004684,2013-07-04 23:30:00,0.057
1089989,MAC004684,2013-07-05 00:00:00,0.079
1089990,MAC004684,2013-07-05 00:30:00,0.076
1089991,MAC004684,2013-07-05 01:00:00,0.07
1089992,MAC004684,2013-07-05 01:30:00,0.035
1089993,MAC004684,2013-07-05 02:00:00,0.035
1089994,MAC004684,2013-07-05 02:30:00,0.036
1089995,MAC004684,2013-07-05 03:00:00,0.047
1089996,MAC004684,2013-07-05 03:30:00,0.065
1089997,MAC004684,2013-07-05 04:00:00,0.062
1089998,MAC004684,2013-07-05 04:30:00,0.032
1089999,MAC004684,2013-07-05 05:00:00,0.022
1090000,MAC004684,2013-07-05 05:30:00,0.021
1090001,MAC004684,2013-07-05 06:00:00,0.039
1090002,MAC004684,2013-07-05 06:30:00,0.06
1090003,MAC004684,2013-07-05 07:00:00,0.054
1090004,MAC004684,2013-07-05 07:30:00,0.041
